,title,description,channelId,thumbnails,etag,id,kind,snippet
10,신사임당,"제가 겪은 자본주의 매뉴얼을 여러분과 공유하고자 합니다.

전PD)
SBS미디어넷 사업팀
한국경제TV 증권팀",UCaJdckl6MBdDPDf75Ec_bJA,https://yt3.ggpht.com/-rDPNKxPoab4/AAAAAAAAAAI/AAAAAAAAAAA/5Ophgmg--aE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/87rfDvTrar2H01iUzNDLy1GLmfY""",XMm1RFsYKmsKG2GYc6kuBlw1R0mEvtibvr_bOSe2GOY,youtube#subscription,"{'publishedAt': '2020-03-24T23:40:32.641Z', 'title': '신사임당', 'description': '제가 겪은 자본주의 매뉴얼을 여러분과 공유하고자 합니다.\n\n전PD)\nSBS미디어넷 사업팀\n한국경제TV 증권팀', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCaJdckl6MBdDPDf75Ec_bJA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-rDPNKxPoab4/AAAAAAAAAAI/AAAAAAAAAAA/5Ophgmg--aE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-rDPNKxPoab4/AAAAAAAAAAI/AAAAAAAAAAA/5Ophgmg--aE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-rDPNKxPoab4/AAAAAAAAAAI/AAAAAAAAAAA/5Ophgmg--aE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
11,TV테디,"변태 피들스틱 장인 테디스틱입니다.

업로드는 매일 오후 6시 ! [ 영상이 안나오면은 아쉽...ㅠ ] 

많은 사랑 부탁드려요 !  * 구독 *",UCPtL_aSF4NT_pjCHfsmGBDA,https://yt3.ggpht.com/-fOC6boAD7c0/AAAAAAAAAAI/AAAAAAAAAAA/XXMtQErooRo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/lhzZkEEd33CqFnIwgG6vwT4N8ao""",XMm1RFsYKmtAqoa2erMGw6K2NEyuW_VyHWRhvtKWzwI,youtube#subscription,"{'publishedAt': '2019-10-26T09:12:36.219Z', 'title': 'TV테디', 'description': '변태 피들스틱 장인 테디스틱입니다.\n\n업로드는 매일 오후 6시 ! [ 영상이 안나오면은 아쉽...ㅠ ] \n\n많은 사랑 부탁드려요 !  * 구독 *', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCPtL_aSF4NT_pjCHfsmGBDA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-fOC6boAD7c0/AAAAAAAAAAI/AAAAAAAAAAA/XXMtQErooRo/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-fOC6boAD7c0/AAAAAAAAAAI/AAAAAAAAAAA/XXMtQErooRo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-fOC6boAD7c0/AAAAAAAAAAI/AAAAAAAAAAA/XXMtQErooRo/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
12,나니의 젊은이 일기,"for you, for me",UCISAO1Zr5xScx7vhAQ4klIw,https://yt3.ggpht.com/-s8XhFtn6jyA/AAAAAAAAAAI/AAAAAAAAAAA/UPZzignsTnw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/cyzyNEvlFaYurhJE_7JAHN0QzOc""",XMm1RFsYKmtAqoa2erMGw9X5cqXZmEQI5_E0UYigZIY,youtube#subscription,"{'publishedAt': '2018-03-30T12:53:44.935Z', 'title': '나니의 젊은이 일기', 'description': 'for you, for me', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCISAO1Zr5xScx7vhAQ4klIw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-s8XhFtn6jyA/AAAAAAAAAAI/AAAAAAAAAAA/UPZzignsTnw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-s8XhFtn6jyA/AAAAAAAAAAI/AAAAAAAAAAA/UPZzignsTnw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-s8XhFtn6jyA/AAAAAAAAAAI/AAAAAAAAAAA/UPZzignsTnw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
13,아구 TV,"[아구 TV] 트위치 ▷ https://www.twitch.tv/agu_tv
[아구 TV] 네이버 카페 ▷ https://cafe.naver.com/agu93

※동영상은 매일 오후 5시[17:00]에 업로드됩니다!",UCAGUSx1hbPKDqzBZH7bTjiA,https://yt3.ggpht.com/-2uD1f7kAMv4/AAAAAAAAAAI/AAAAAAAAAAA/bLpnwadvvhE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/Nr_TPkwuHKpGYGK6GirTWfblfTU""",XMm1RFsYKmtAqoa2erMGwzl0QvdszKOa_C3In6yPlg4,youtube#subscription,"{'publishedAt': '2018-10-09T15:40:20.226Z', 'title': '아구 TV', 'description': '[아구 TV] 트위치 ▷ https://www.twitch.tv/agu_tv\n[아구 TV] 네이버 카페 ▷ https://cafe.naver.com/agu93\n\n※동영상은 매일 오후 5시[17:00]에 업로드됩니다!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCAGUSx1hbPKDqzBZH7bTjiA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-2uD1f7kAMv4/AAAAAAAAAAI/AAAAAAAAAAA/bLpnwadvvhE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-2uD1f7kAMv4/AAAAAAAAAAI/AAAAAAAAAAA/bLpnwadvvhE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-2uD1f7kAMv4/AAAAAAAAAAI/AAAAAAAAAAA/bLpnwadvvhE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
14,Mr.아재 [Mr.Ajae],"안녕하세요.
저는 만들기를 좋아하는 Mr. 아재 입니다.
여러분들이 요청하시는 것을 만들어 보는 채널이며

궁금한 과학적 실험을 실제로 만들어서 궁금증을 해결해주는 채널이기도 합니다. ^^
재미는 조금 떨어질 수도 있지만... ㅋㅋ
다양하게 여러분들에게 흥미있는 영상을 제공하겠습니다.

리뷰도 진행하고 아참 3D프린터도 다룹니다. 
구독과 좋아요 한번씩 눌러주세요 ^^


- 비지니스 문의 : geesangyul@naver.com
- 제작 문의 : geesangyul@naver.com
- 페이스북 : https://goo.gl/JUFPhy",UCmPHhKCcgj0QcxM9C4OTTbA,https://yt3.ggpht.com/-MSFwpFS_rrA/AAAAAAAAAAI/AAAAAAAAAAA/VyFPnozMh00/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/W5YB27fc1FTM8G6vmslsofWX8TM""",XMm1RFsYKmsKG2GYc6kuBildXuGWiwYj0lyk2rz-mFQ,youtube#subscription,"{'publishedAt': '2020-03-21T11:28:46.442Z', 'title': 'Mr.아재 [Mr.Ajae]', 'description': '안녕하세요.\n저는 만들기를 좋아하는 Mr. 아재 입니다.\n여러분들이 요청하시는 것을 만들어 보는 채널이며\n\n궁금한 과학적 실험을 실제로 만들어서 궁금증을 해결해주는 채널이기도 합니다. ^^\n재미는 조금 떨어질 수도 있지만... ㅋㅋ\n다양하게 여러분들에게 흥미있는 영상을 제공하겠습니다.\n\n리뷰도 진행하고 아참 3D프린터도 다룹니다. \n구독과 좋아요 한번씩 눌러주세요 ^^\n\n\n- 비지니스 문의 : geesangyul@naver.com\n- 제작 문의 : geesangyul@naver.com\n- 페이스북 : https://goo.gl/JUFPhy', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCmPHhKCcgj0QcxM9C4OTTbA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-MSFwpFS_rrA/AAAAAAAAAAI/AAAAAAAAAAA/VyFPnozMh00/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-MSFwpFS_rrA/AAAAAAAAAAI/AAAAAAAAAAA/VyFPnozMh00/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-MSFwpFS_rrA/AAAAAAAAAAI/AAAAAAAAAAA/VyFPnozMh00/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
15,육식맨,"고기없이 못 사는 육식주의자를 위한 본격 육식 요리 채널!!!
평범한 아파트 가정집에서 평범하지 않은 고기 요리에 도전합니다!
메뉴 선정, 식자재 준비, 요리, 촬영, 영상 편집 모든 과정을 혼자서 직접합니다.

2019-05-14 채널 오픈, 첫 영상 업로드
2019-06-19 구독자 100명 : ㅠㅠ 정말 감사합니다.
2019-06-28 구독자 300명 : 아미요님 불고기 덕분에 하루만에 두배 떡상 ㅠ
2019-07-12 구독자 500명 : 이젠 정말 허투루 영상 못 올릴 느낌...
2019-09-06 구독자 1,000명 : 4개월 동안 성원해주셔서 정말 감사합니다.
2019-10-09 구독자 5,000명 : 드디어 구글 알고리즘의 햇살이 비춰진듯ㅠㅠ
2019-10-10 구독자 10,000명 : 닷새만에 천여분이 만분으로 늘었네요... 
2019-10-13 구독자 30,000명 : 진짜 꿈결같은 일주일입니다. 더 좋은 영상 업로드하겠습니다ㅠ
2019-10-19 구독자 50,000명 : 평소와  같이 요리와 영상 열심히 만들겠습니다. 감사합니다!
2019-10-31 구독자 70,000명 : 10월 1일에 구독자가 1,720분이셨습니다. 기적같은 한달을 잊지 않고 좋은 영상 만들겠습니다.
2019-12-04 구독자 100,000명 : 매일 다음날이 기다려지는 축복같은 하루하루를 보내고 있습니다. 모두 10만분의 구독자 여러분 덕분입니다.
2019-12-30 구독자 150,000명 : 하고 싶은 요리를 적어 놓은 메모장에 아직 하지 못한 메뉴가 100개가 넘습니다. 어서 빨리 모든 메뉴를 보여드리고 싶습니다.
2020-02-28 구독자 200,000명 : 순수한 도전 정신과 진심 어린 열정을 지켜나가겠습니다. 사랑하는 구독자 여러분, 한분 한분께 고개숙여 진심으로 감사드립니다.",UC0VR2v4TZeGcOrZHnmwbU_Q,https://yt3.ggpht.com/-mCxyEeJXwZU/AAAAAAAAAAI/AAAAAAAAAAA/nEo0fmiQTGs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/3DiyruTHEDrCvPyt3R8PbZNYNkI""",XMm1RFsYKmvBkbp-hf4RypfATr6tTJITSnNYhUoSmp4,youtube#subscription,"{'publishedAt': '2019-11-02T14:04:09.695Z', 'title': '육식맨', 'description': '고기없이 못 사는 육식주의자를 위한 본격 육식 요리 채널!!!\n평범한 아파트 가정집에서 평범하지 않은 고기 요리에 도전합니다!\n메뉴 선정, 식자재 준비, 요리, 촬영, 영상 편집 모든 과정을 혼자서 직접합니다.\n\n2019-05-14 채널 오픈, 첫 영상 업로드\n2019-06-19 구독자 100명 : ㅠㅠ 정말 감사합니다.\n2019-06-28 구독자 300명 : 아미요님 불고기 덕분에 하루만에 두배 떡상 ㅠ\n2019-07-12 구독자 500명 : 이젠 정말 허투루 영상 못 올릴 느낌...\n2019-09-06 구독자 1,000명 : 4개월 동안 성원해주셔서 정말 감사합니다.\n2019-10-09 구독자 5,000명 : 드디어 구글 알고리즘의 햇살이 비춰진듯ㅠㅠ\n2019-10-10 구독자 10,000명 : 닷새만에 천여분이 만분으로 늘었네요... \n2019-10-13 구독자 30,000명 : 진짜 꿈결같은 일주일입니다. 더 좋은 영상 업로드하겠습니다ㅠ\n2019-10-19 구독자 50,000명 : 평소와  같이 요리와 영상 열심히 만들겠습니다. 감사합니다!\n2019-10-31 구독자 70,000명 : 10월 1일에 구독자가 1,720분이셨습니다. 기적같은 한달을 잊지 않고 좋은 영상 만들겠습니다.\n2019-12-04 구독자 100,000명 : 매일 다음날이 기다려지는 축복같은 하루하루를 보내고 있습니다. 모두 10만분의 구독자 여러분 덕분입니다.\n2019-12-30 구독자 150,000명 : 하고 싶은 요리를 적어 놓은 메모장에 아직 하지 못한 메뉴가 100개가 넘습니다. 어서 빨리 모든 메뉴를 보여드리고 싶습니다.\n2020-02-28 구독자 200,000명 : 순수한 도전 정신과 진심 어린 열정을 지켜나가겠습니다. 사랑하는 구독자 여러분, 한분 한분께 고개숙여 진심으로 감사드립니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC0VR2v4TZeGcOrZHnmwbU_Q'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-mCxyEeJXwZU/AAAAAAAAAAI/AAAAAAAAAAA/nEo0fmiQTGs/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-mCxyEeJXwZU/AAAAAAAAAAI/AAAAAAAAAAA/nEo0fmiQTGs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-mCxyEeJXwZU/AAAAAAAAAAI/AAAAAAAAAAA/nEo0fmiQTGs/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
16,동빈나,안경잡이개발자 나동빈입니다.,UChflhu32f5EUHlY7_SetNWw,https://yt3.ggpht.com/-9pmTOy-mFFA/AAAAAAAAAAI/AAAAAAAAAAA/mMBin5ejtIs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/lv_SNVA6fOIcww5C1O0UYIBA7zg""",XMm1RFsYKmtAqoa2erMGw8UJYnYIBMT5_4XtTvjBUOA,youtube#subscription,"{'publishedAt': '2019-03-14T17:07:05.711Z', 'title': '동빈나', 'description': '안경잡이개발자 나동빈입니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UChflhu32f5EUHlY7_SetNWw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-9pmTOy-mFFA/AAAAAAAAAAI/AAAAAAAAAAA/mMBin5ejtIs/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-9pmTOy-mFFA/AAAAAAAAAAI/AAAAAAAAAAA/mMBin5ejtIs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-9pmTOy-mFFA/AAAAAAAAAAI/AAAAAAAAAAA/mMBin5ejtIs/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
17,김성회의 G식백과,업계인이 털어주는 게임의 잡지식 백과사전,UCZ0bi2aVJngKLwFTU5g_fLQ,https://yt3.ggpht.com/-Fk4oR1fZ3Ss/AAAAAAAAAAI/AAAAAAAAAAA/kA1vViZZIcQ/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/29HTRXo3kHMhtYY6xE4qXe8iPdo""",XMm1RFsYKmtAqoa2erMGw9NeskoLNd9EQylRx82zH_g,youtube#subscription,"{'publishedAt': '2018-11-30T00:16:17.324Z', 'title': '김성회의 G식백과', 'description': '업계인이 털어주는 게임의 잡지식 백과사전', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCZ0bi2aVJngKLwFTU5g_fLQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-Fk4oR1fZ3Ss/AAAAAAAAAAI/AAAAAAAAAAA/kA1vViZZIcQ/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-Fk4oR1fZ3Ss/AAAAAAAAAAI/AAAAAAAAAAA/kA1vViZZIcQ/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-Fk4oR1fZ3Ss/AAAAAAAAAAI/AAAAAAAAAAA/kA1vViZZIcQ/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
18,MACHO MAN(마초맨),"안녕하십니까! 뭐든지 만들어 쓰는 맥가이버 마초맨입니다!
24살 청년의 왁자지껄한 시골라이프 채널
구독과 좋아요 알람설정 꾸욱 부탁드립니다~!
마초!!

마초맨 비지니스 문의: sukgyzz@naver.com

마초맨 인스타그램:
https://www.instagram.com/yt_machoman/",UCtn-l7Gro2T2eFMsN11qpeQ,https://yt3.ggpht.com/-uUIIcz3ayVc/AAAAAAAAAAI/AAAAAAAAAAA/J2TVDc7DMiI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/v-2GSN1vyScrqPoGUnC7oASmB_I""",XMm1RFsYKmvBkbp-hf4Ryp1RivWnI45aj-IRTYXiN9I,youtube#subscription,"{'publishedAt': '2019-06-30T15:26:57.642Z', 'title': 'MACHO MAN(마초맨)', 'description': '안녕하십니까! 뭐든지 만들어 쓰는 맥가이버 마초맨입니다!\n24살 청년의 왁자지껄한 시골라이프 채널\n구독과 좋아요 알람설정 꾸욱 부탁드립니다~!\n마초!!\n\n마초맨 비지니스 문의: sukgyzz@naver.com\n\n마초맨 인스타그램:\nhttps://www.instagram.com/yt_machoman/', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCtn-l7Gro2T2eFMsN11qpeQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-uUIIcz3ayVc/AAAAAAAAAAI/AAAAAAAAAAA/J2TVDc7DMiI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-uUIIcz3ayVc/AAAAAAAAAAI/AAAAAAAAAAA/J2TVDc7DMiI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-uUIIcz3ayVc/AAAAAAAAAAI/AAAAAAAAAAA/J2TVDc7DMiI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
19,정브르,"브르가 운영하는 이색동물샵 ""곤충하모니"" 
▶주소 : 경기도 성남시 분당구 야탑동 361-3번지 금탑프라자2층 
▶쇼핑몰 : www.insectharmony.com 
▶광고&스폰&문의 : -korearnt888@naver.com
                                    -korearnt888@sandboxnetwork.net
▶카카오톡 문의 : jjung2ekd
▶인스타그램 : jung_brre",UCOv1v2iptqYMVEwLAIUOhPw,https://yt3.ggpht.com/-rxhr75f_dWI/AAAAAAAAAAI/AAAAAAAAAAA/dBwg45t4KOU/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/orFBovpEQinguLKfyftdxmx7b6M""",XMm1RFsYKmtAqoa2erMGwxrPsH29K6LllB5jVDUNJ-g,youtube#subscription,"{'publishedAt': '2018-11-29T11:21:25.639Z', 'title': '정브르', 'description': '브르가 운영하는 이색동물샵 ""곤충하모니"" \n▶주소 : 경기도 성남시 분당구 야탑동 361-3번지 금탑프라자2층 \n▶쇼핑몰 : www.insectharmony.com \n▶광고&스폰&문의 : -korearnt888@naver.com\n                                    -korearnt888@sandboxnetwork.net\n▶카카오톡 문의 : jjung2ekd\n▶인스타그램 : jung_brre', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCOv1v2iptqYMVEwLAIUOhPw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-rxhr75f_dWI/AAAAAAAAAAI/AAAAAAAAAAA/dBwg45t4KOU/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-rxhr75f_dWI/AAAAAAAAAAI/AAAAAAAAAAA/dBwg45t4KOU/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-rxhr75f_dWI/AAAAAAAAAAI/AAAAAAAAAAA/dBwg45t4KOU/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
20,사망여우TV,"본격 비양심 업체 및 제품 리뷰 & 이슈
제보 메일 : samangfox@gmail.com
인스타그램과 페이스북으로도 제보를 받고 있습니다. 

채널 멤버십 가입 : https://www.youtube.com/channel/UCuyN3WjEZW41qVji8TWUPeQ/join

(답이 느려도 이해부탁드립니다!)",UCuyN3WjEZW41qVji8TWUPeQ,https://yt3.ggpht.com/--HIHqprJlJg/AAAAAAAAAAI/AAAAAAAAAAA/c4Wo8WJiEu4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/tiXs_O9I6ahWbO8E19aOxRniYqs""",XMm1RFsYKmvBkbp-hf4Ryo3LcI03SrerdIUNTzrc4aA,youtube#subscription,"{'publishedAt': '2019-12-01T03:08:27.676Z', 'title': '사망여우TV', 'description': '본격 비양심 업체 및 제품 리뷰 & 이슈\n제보 메일 : samangfox@gmail.com\n인스타그램과 페이스북으로도 제보를 받고 있습니다. \n\n채널 멤버십 가입 : https://www.youtube.com/channel/UCuyN3WjEZW41qVji8TWUPeQ/join\n\n(답이 느려도 이해부탁드립니다!)', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCuyN3WjEZW41qVji8TWUPeQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/--HIHqprJlJg/AAAAAAAAAAI/AAAAAAAAAAA/c4Wo8WJiEu4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/--HIHqprJlJg/AAAAAAAAAAI/AAAAAAAAAAA/c4Wo8WJiEu4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/--HIHqprJlJg/AAAAAAAAAAI/AAAAAAAAAAA/c4Wo8WJiEu4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
21,Gaurav Sen,"Algorithms and System Design is a powerful combination! 
Here are some things I talk about: 
1) Competitive programming
2) System design
3) Artificial intelligence

Subscribe for the latest updates!
You can catch me in the links mentioned below.",UCRPMAqdtSgd0Ipeef7iFsKw,https://yt3.ggpht.com/-3yXCBzwvROk/AAAAAAAAAAI/AAAAAAAAAAA/3JIX0IjmkA4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/bpQDD6TM0e4MtDvauhpQkAkRWb0""",XMm1RFsYKmtAqoa2erMGw4Ud7AlbBxVEne2zWrR1BXA,youtube#subscription,"{'publishedAt': '2020-04-04T02:30:47.070Z', 'title': 'Gaurav Sen', 'description': 'Algorithms and System Design is a powerful combination! \nHere are some things I talk about: \n1) Competitive programming\n2) System design\n3) Artificial intelligence\n\nSubscribe for the latest updates!\nYou can catch me in the links mentioned below.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCRPMAqdtSgd0Ipeef7iFsKw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-3yXCBzwvROk/AAAAAAAAAAI/AAAAAAAAAAA/3JIX0IjmkA4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-3yXCBzwvROk/AAAAAAAAAAI/AAAAAAAAAAA/3JIX0IjmkA4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-3yXCBzwvROk/AAAAAAAAAAI/AAAAAAAAAAA/3JIX0IjmkA4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
22,B Man 삐맨,"여러분 안녕하세요 삐맨입니다.
비즈니스 문의는 bmanoffical@gmail.com 으로 연락 부탁드립니다!
감사합니다.",UCxlv4aOnrRTXMRSL8bVJqEw,https://yt3.ggpht.com/-7LhG_1yycy0/AAAAAAAAAAI/AAAAAAAAAAA/PORvuzTYhlA/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/gcqXTFO3sJl6nkU_V_M7I_s4yj0""",XMm1RFsYKmsKG2GYc6kuBrYTK3TiDe30cXhnmgqUKd0,youtube#subscription,"{'publishedAt': '2017-11-05T22:33:37.000Z', 'title': 'B Man 삐맨', 'description': '여러분 안녕하세요 삐맨입니다.\n비즈니스 문의는 bmanoffical@gmail.com 으로 연락 부탁드립니다!\n감사합니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCxlv4aOnrRTXMRSL8bVJqEw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-7LhG_1yycy0/AAAAAAAAAAI/AAAAAAAAAAA/PORvuzTYhlA/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-7LhG_1yycy0/AAAAAAAAAAI/AAAAAAAAAAA/PORvuzTYhlA/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-7LhG_1yycy0/AAAAAAAAAAI/AAAAAAAAAAA/PORvuzTYhlA/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
23,말왕TV,"즐겁게 운동하는 고품격 운동방송
ragoona88@gmail.com",UCYJDUekoQz0-bo8al1diLWQ,https://yt3.ggpht.com/-pfsGjktpESw/AAAAAAAAAAI/AAAAAAAAAAA/S6oD9X0aqzw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/TUDg5sxZA_jeINB0HkYNzC0OKy0""",XMm1RFsYKmtAqoa2erMGw-LWBnR4cjwks02Syp0WTp0,youtube#subscription,"{'publishedAt': '2018-12-25T03:42:35.182Z', 'title': '말왕TV', 'description': '즐겁게 운동하는 고품격 운동방송\nragoona88@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCYJDUekoQz0-bo8al1diLWQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-pfsGjktpESw/AAAAAAAAAAI/AAAAAAAAAAA/S6oD9X0aqzw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-pfsGjktpESw/AAAAAAAAAAI/AAAAAAAAAAA/S6oD9X0aqzw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-pfsGjktpESw/AAAAAAAAAAI/AAAAAAAAAAA/S6oD9X0aqzw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
