,etag,id,kind,snippet
10,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/cyzyNEvlFaYurhJE_7JAHN0QzOc""",XMm1RFsYKmtAqoa2erMGw9X5cqXZmEQI5_E0UYigZIY,youtube#subscription,"{'publishedAt': '2018-03-30T12:53:44.935Z', 'title': '나니의 젊은이 일기', 'description': 'for you, for me', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCISAO1Zr5xScx7vhAQ4klIw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-s8XhFtn6jyA/AAAAAAAAAAI/AAAAAAAAAAA/UPZzignsTnw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-s8XhFtn6jyA/AAAAAAAAAAI/AAAAAAAAAAA/UPZzignsTnw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-s8XhFtn6jyA/AAAAAAAAAAI/AAAAAAAAAAA/UPZzignsTnw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
11,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/Nr_TPkwuHKpGYGK6GirTWfblfTU""",XMm1RFsYKmtAqoa2erMGwzl0QvdszKOa_C3In6yPlg4,youtube#subscription,"{'publishedAt': '2018-10-09T15:40:20.226Z', 'title': '아구 TV', 'description': '[아구 TV] 트위치 ▷ https://www.twitch.tv/agu_tv\n[아구 TV] 네이버 카페 ▷ https://cafe.naver.com/agu93\n\n※동영상은 매일 오후 5시[17:00]에 업로드됩니다!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCAGUSx1hbPKDqzBZH7bTjiA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-2uD1f7kAMv4/AAAAAAAAAAI/AAAAAAAAAAA/bLpnwadvvhE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-2uD1f7kAMv4/AAAAAAAAAAI/AAAAAAAAAAA/bLpnwadvvhE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-2uD1f7kAMv4/AAAAAAAAAAI/AAAAAAAAAAA/bLpnwadvvhE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
12,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/W5YB27fc1FTM8G6vmslsofWX8TM""",XMm1RFsYKmsKG2GYc6kuBildXuGWiwYj0lyk2rz-mFQ,youtube#subscription,"{'publishedAt': '2020-03-21T11:28:46.442Z', 'title': 'Mr.아재 [Mr.Ajae]', 'description': '안녕하세요.\n저는 만들기를 좋아하는 Mr. 아재 입니다.\n여러분들이 요청하시는 것을 만들어 보는 채널이며\n\n궁금한 과학적 실험을 실제로 만들어서 궁금증을 해결해주는 채널이기도 합니다. ^^\n재미는 조금 떨어질 수도 있지만... ㅋㅋ\n다양하게 여러분들에게 흥미있는 영상을 제공하겠습니다.\n\n리뷰도 진행하고 아참 3D프린터도 다룹니다. \n구독과 좋아요 한번씩 눌러주세요 ^^\n\n\n- 비지니스 문의 : geesangyul@naver.com\n- 제작 문의 : geesangyul@naver.com\n- 페이스북 : https://goo.gl/JUFPhy', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCmPHhKCcgj0QcxM9C4OTTbA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-MSFwpFS_rrA/AAAAAAAAAAI/AAAAAAAAAAA/VyFPnozMh00/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-MSFwpFS_rrA/AAAAAAAAAAI/AAAAAAAAAAA/VyFPnozMh00/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-MSFwpFS_rrA/AAAAAAAAAAI/AAAAAAAAAAA/VyFPnozMh00/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
13,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/3DiyruTHEDrCvPyt3R8PbZNYNkI""",XMm1RFsYKmvBkbp-hf4RypfATr6tTJITSnNYhUoSmp4,youtube#subscription,"{'publishedAt': '2019-11-02T14:04:09.695Z', 'title': '육식맨', 'description': '고기없이 못 사는 육식주의자를 위한 본격 육식 요리 채널!!!\n평범한 아파트 가정집에서 평범하지 않은 고기 요리에 도전합니다!\n메뉴 선정, 식자재 준비, 요리, 촬영, 영상 편집 모든 과정을 혼자서 직접합니다.\n\n2019-05-14 채널 오픈, 첫 영상 업로드\n2019-06-19 구독자 100명 : ㅠㅠ 정말 감사합니다.\n2019-06-28 구독자 300명 : 아미요님 불고기 덕분에 하루만에 두배 떡상 ㅠ\n2019-07-12 구독자 500명 : 이젠 정말 허투루 영상 못 올릴 느낌...\n2019-09-06 구독자 1,000명 : 4개월 동안 성원해주셔서 정말 감사합니다.\n2019-10-09 구독자 5,000명 : 드디어 구글 알고리즘의 햇살이 비춰진듯ㅠㅠ\n2019-10-10 구독자 10,000명 : 닷새만에 천여분이 만분으로 늘었네요... \n2019-10-13 구독자 30,000명 : 진짜 꿈결같은 일주일입니다. 더 좋은 영상 업로드하겠습니다ㅠ\n2019-10-19 구독자 50,000명 : 평소와  같이 요리와 영상 열심히 만들겠습니다. 감사합니다!\n2019-10-31 구독자 70,000명 : 10월 1일에 구독자가 1,720분이셨습니다. 기적같은 한달을 잊지 않고 좋은 영상 만들겠습니다.\n2019-12-04 구독자 100,000명 : 매일 다음날이 기다려지는 축복같은 하루하루를 보내고 있습니다. 모두 10만분의 구독자 여러분 덕분입니다.\n2019-12-30 구독자 150,000명 : 하고 싶은 요리를 적어 놓은 메모장에 아직 하지 못한 메뉴가 100개가 넘습니다. 어서 빨리 모든 메뉴를 보여드리고 싶습니다.\n2020-02-28 구독자 200,000명 : 순수한 도전 정신과 진심 어린 열정을 지켜나가겠습니다. 사랑하는 구독자 여러분, 한분 한분께 고개숙여 진심으로 감사드립니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC0VR2v4TZeGcOrZHnmwbU_Q'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-mCxyEeJXwZU/AAAAAAAAAAI/AAAAAAAAAAA/nEo0fmiQTGs/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-mCxyEeJXwZU/AAAAAAAAAAI/AAAAAAAAAAA/nEo0fmiQTGs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-mCxyEeJXwZU/AAAAAAAAAAI/AAAAAAAAAAA/nEo0fmiQTGs/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
14,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/lv_SNVA6fOIcww5C1O0UYIBA7zg""",XMm1RFsYKmtAqoa2erMGw8UJYnYIBMT5_4XtTvjBUOA,youtube#subscription,"{'publishedAt': '2019-03-14T17:07:05.711Z', 'title': '동빈나', 'description': '안경잡이개발자 나동빈입니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UChflhu32f5EUHlY7_SetNWw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-9pmTOy-mFFA/AAAAAAAAAAI/AAAAAAAAAAA/mMBin5ejtIs/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-9pmTOy-mFFA/AAAAAAAAAAI/AAAAAAAAAAA/mMBin5ejtIs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-9pmTOy-mFFA/AAAAAAAAAAI/AAAAAAAAAAA/mMBin5ejtIs/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
15,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/29HTRXo3kHMhtYY6xE4qXe8iPdo""",XMm1RFsYKmtAqoa2erMGw9NeskoLNd9EQylRx82zH_g,youtube#subscription,"{'publishedAt': '2018-11-30T00:16:17.324Z', 'title': '김성회의 G식백과', 'description': '업계인이 털어주는 게임의 잡지식 백과사전', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCZ0bi2aVJngKLwFTU5g_fLQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-Fk4oR1fZ3Ss/AAAAAAAAAAI/AAAAAAAAAAA/kA1vViZZIcQ/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-Fk4oR1fZ3Ss/AAAAAAAAAAI/AAAAAAAAAAA/kA1vViZZIcQ/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-Fk4oR1fZ3Ss/AAAAAAAAAAI/AAAAAAAAAAA/kA1vViZZIcQ/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
16,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/orFBovpEQinguLKfyftdxmx7b6M""",XMm1RFsYKmtAqoa2erMGwxrPsH29K6LllB5jVDUNJ-g,youtube#subscription,"{'publishedAt': '2018-11-29T11:21:25.639Z', 'title': '정브르', 'description': '브르가 운영하는 이색동물샵 ""곤충하모니"" \n▶주소 : 경기도 성남시 분당구 야탑동 361-3번지 금탑프라자2층 \n▶쇼핑몰 : www.insectharmony.com \n▶광고&스폰&문의 : -korearnt888@naver.com\n                                    -korearnt888@sandboxnetwork.net\n▶카카오톡 문의 : jjung2ekd\n▶인스타그램 : jung_brre', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCOv1v2iptqYMVEwLAIUOhPw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-rxhr75f_dWI/AAAAAAAAAAI/AAAAAAAAAAA/dBwg45t4KOU/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-rxhr75f_dWI/AAAAAAAAAAI/AAAAAAAAAAA/dBwg45t4KOU/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-rxhr75f_dWI/AAAAAAAAAAI/AAAAAAAAAAA/dBwg45t4KOU/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
17,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/llBm_ddWGJCfbQfPqB6805sOpmA""",XMm1RFsYKmtAqoa2erMGw_TUC4I-VZawToAv2nsSZxI,youtube#subscription,"{'publishedAt': '2019-12-25T09:56:03.056Z', 'title': '3Blue1Brown', 'description': '3blue1brown, by Grant Sanderson, is some combination of math and entertainment, depending on your disposition. The goal is for explanations to be driven by animations and for difficult problems to be made simple with changes in perspective.\n\nContact and FAQ: https://www.3blue1brown.com/faq', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCYO_jab_esuFRV4b17AJtAw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-waYunpNuwpY/AAAAAAAAAAI/AAAAAAAAAAA/UwFbmYRfzyo/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-waYunpNuwpY/AAAAAAAAAAI/AAAAAAAAAAA/UwFbmYRfzyo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-waYunpNuwpY/AAAAAAAAAAI/AAAAAAAAAAA/UwFbmYRfzyo/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
18,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/v-2GSN1vyScrqPoGUnC7oASmB_I""",XMm1RFsYKmvBkbp-hf4Ryp1RivWnI45aj-IRTYXiN9I,youtube#subscription,"{'publishedAt': '2019-06-30T15:26:57.642Z', 'title': 'MACHO MAN(마초맨)', 'description': '안녕하십니까! 뭐든지 만들어 쓰는 맥가이버 마초맨입니다!\n24살 청년의 왁자지껄한 시골라이프 채널\n구독과 좋아요 알람설정 꾸욱 부탁드립니다~!\n마초!!\n\n마초맨 비지니스 문의: sukgyzz@naver.com\n\n마초맨 인스타그램:\nhttps://www.instagram.com/yt_machoman/', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCtn-l7Gro2T2eFMsN11qpeQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-uUIIcz3ayVc/AAAAAAAAAAI/AAAAAAAAAAA/J2TVDc7DMiI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-uUIIcz3ayVc/AAAAAAAAAAI/AAAAAAAAAAA/J2TVDc7DMiI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-uUIIcz3ayVc/AAAAAAAAAAI/AAAAAAAAAAA/J2TVDc7DMiI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
19,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/-92R7FI18WC5Q7axSZliXTozRjI""",XMm1RFsYKmvBkbp-hf4Rym9LPVw6i3OuTjUHV5BSqxo,youtube#subscription,"{'publishedAt': '2019-11-15T13:05:37.924Z', 'title': 'N잡하는 허대리', 'description': '내가 월급만 바라보며 살 것 같으냐!\n본격 직장인 월급 독립 프로젝트', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCw0wD0BctMf0cUHiz_jh36Q'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-FbXdIGyDl3E/AAAAAAAAAAI/AAAAAAAAAAA/0tWjWD-r-UI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-FbXdIGyDl3E/AAAAAAAAAAI/AAAAAAAAAAA/0tWjWD-r-UI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-FbXdIGyDl3E/AAAAAAAAAAI/AAAAAAAAAAA/0tWjWD-r-UI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
20,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/tiXs_O9I6ahWbO8E19aOxRniYqs""",XMm1RFsYKmvBkbp-hf4Ryo3LcI03SrerdIUNTzrc4aA,youtube#subscription,"{'publishedAt': '2019-12-01T03:08:27.676Z', 'title': '사망여우TV', 'description': '본격 비양심 업체 및 제품 리뷰 & 이슈\n제보 메일 : samangfox@gmail.com\n인스타그램과 페이스북으로도 제보를 받고 있습니다. \n\n채널 멤버십 가입 : https://www.youtube.com/channel/UCuyN3WjEZW41qVji8TWUPeQ/join\n\n(답이 느려도 이해부탁드립니다!)', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCuyN3WjEZW41qVji8TWUPeQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/--HIHqprJlJg/AAAAAAAAAAI/AAAAAAAAAAA/c4Wo8WJiEu4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/--HIHqprJlJg/AAAAAAAAAAI/AAAAAAAAAAA/c4Wo8WJiEu4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/--HIHqprJlJg/AAAAAAAAAAI/AAAAAAAAAAA/c4Wo8WJiEu4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
21,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/4qzsCyPwqC4_RqMHPgJgPDSPYNM""",XMm1RFsYKmsKG2GYc6kuBmKQ1FGVMroqtErFnP7BgKk,youtube#subscription,"{'publishedAt': '2019-06-01T08:45:16.181Z', 'title': 'B급 리뷰', 'description': 'B급 감성 영화 전문 리뷰\n호러 고전 병맛 B급 스릴러 판타지 코미디 주성치 좀비 다 소개 해드림!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCZLmL8OfgaKPcsJNTaikjFA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-zgQEpD5VoRI/AAAAAAAAAAI/AAAAAAAAAAA/tXWX5wrW4Y0/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-zgQEpD5VoRI/AAAAAAAAAAI/AAAAAAAAAAA/tXWX5wrW4Y0/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-zgQEpD5VoRI/AAAAAAAAAAI/AAAAAAAAAAA/tXWX5wrW4Y0/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
22,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/5x641TecgRg4Hbnnq9A7muTXm8U""",XMm1RFsYKmsKG2GYc6kuBj0JYiuHHu6rSdrmNL9JIcg,youtube#subscription,"{'publishedAt': '2019-05-05T16:31:57.685Z', 'title': '흑자헬스SurplusHealth', 'description': ""실(Loss)없이 운동하자! 흑자헬스(Surplus Health)\n유튜브 시작 2019.3.25 ~\n\n[미트리 닭가슴살] 할인\nhttps://metree.co.kr/index/index.php?sponsor=100103454\n추천 코드:100103454 꼭 확인하세요!\n\n[고릴라 밤] 할인\nhttp://connect-gorilla.com/SurplusHealth\n링크로 들어가 구매하기 버튼을 누르신 후 \n할인코드에 'surplus'를 입력\n\n운동복 [GYMMOOK] 할인\nwww.gymmook.com 사이트 접속\nmy page - 쿠폰내역 - 쿠폰 번호 등록 click - 쿠폰번호 입력(HJHS-A195-0071-A6BA)\n- 2만원 이상 결제 시 사용 가능하며 발행 후 30일 이내 사용하셔야 합니다.\nhttp://www.gymmook.com/"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCygs-_iDpCJOnhuCZibK7JQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-utE-IkPByPg/AAAAAAAAAAI/AAAAAAAAAAA/yYq6hKF2wNM/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-utE-IkPByPg/AAAAAAAAAAI/AAAAAAAAAAA/yYq6hKF2wNM/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-utE-IkPByPg/AAAAAAAAAAI/AAAAAAAAAAA/yYq6hKF2wNM/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
23,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/gcqXTFO3sJl6nkU_V_M7I_s4yj0""",XMm1RFsYKmsKG2GYc6kuBrYTK3TiDe30cXhnmgqUKd0,youtube#subscription,"{'publishedAt': '2017-11-05T22:33:37.000Z', 'title': 'B Man 삐맨', 'description': '여러분 안녕하세요 삐맨입니다.\n비즈니스 문의는 bmanoffical@gmail.com 으로 연락 부탁드립니다!\n감사합니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCxlv4aOnrRTXMRSL8bVJqEw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-7LhG_1yycy0/AAAAAAAAAAI/AAAAAAAAAAA/PORvuzTYhlA/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-7LhG_1yycy0/AAAAAAAAAAI/AAAAAAAAAAA/PORvuzTYhlA/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-7LhG_1yycy0/AAAAAAAAAAI/AAAAAAAAAAA/PORvuzTYhlA/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
24,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/59-oBaoGR0P3svd0s0OlgSM4cNI""",XMm1RFsYKmvBkbp-hf4RykOdyJ-98yRvAqGhb0mSUZk,youtube#subscription,"{'publishedAt': '2019-11-16T12:03:16.726Z', 'title': '수빙수tv sooBingsoo', 'description': '★#물고기해체 #수산물요리 #회 #술 #코믹 #하이텐션 #드립드립  - 수빙수tv★\n\n\n비즈니스문의 메일 subingsu@sandboxnetwork.net', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCIUfR-2qcpWqgAIfZJXOLWA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-kwJlWmzkDjY/AAAAAAAAAAI/AAAAAAAAAAA/fKNQ23EWUvw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-kwJlWmzkDjY/AAAAAAAAAAI/AAAAAAAAAAA/fKNQ23EWUvw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-kwJlWmzkDjY/AAAAAAAAAAI/AAAAAAAAAAA/fKNQ23EWUvw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
25,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/1W3PjDoNONkV66AyVmeUY5wflGk""",XMm1RFsYKmtAqoa2erMGwwaONWNjtfvAme0e02UgzWs,youtube#subscription,"{'publishedAt': '2020-01-26T14:16:24.233Z', 'title': '청원이', 'description': '실력은 청정수급\n게임에 대한 애착은 고인물급인 청원이입니다 ㅎㅎ\n게임을 안하는 사람도 손가락이 근질거리는 영상을 만들겠습니다!\n\n너 내 동료가 되라!\n\n트위치 주소 : https://www.twitch.tv/makelchs', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCCs1YZHxUTIbLZd-xrvvMCw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-PmQXxGts0IA/AAAAAAAAAAI/AAAAAAAAAAA/jL3z62oSU5w/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-PmQXxGts0IA/AAAAAAAAAAI/AAAAAAAAAAA/jL3z62oSU5w/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-PmQXxGts0IA/AAAAAAAAAAI/AAAAAAAAAAA/jL3z62oSU5w/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
26,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/4XyDHZwZ-Bl4mN0g0iKS6SobhPQ""",XMm1RFsYKmvBkbp-hf4RyoDGlmCD7tuyKKlO8wEpgvE,youtube#subscription,"{'publishedAt': '2019-06-27T11:04:12.994Z', 'title': '유튜브 읽어주는 남자', 'description': 'Hi, I read youtube. so stay tune yo yo!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC4wbC_nZ6xT5RLYf8U4preg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-skV0yfaO2ag/AAAAAAAAAAI/AAAAAAAAAAA/261w9lbrc6c/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-skV0yfaO2ag/AAAAAAAAAAI/AAAAAAAAAAA/261w9lbrc6c/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-skV0yfaO2ag/AAAAAAAAAAI/AAAAAAAAAAA/261w9lbrc6c/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
27,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/csgKOXQPPoc94qx81edPwXyQMhY""",XMm1RFsYKmtAqoa2erMGw-QH2aZ2wlaTPVKAjIiRBtk,youtube#subscription,"{'publishedAt': '2018-10-22T04:44:16.271Z', 'title': '마인 TV', 'description': '게임에 대한 모든 이야기.\n마인 TV.\n\n채널 및 비지니스 문의 : minetvs@sandbox.co.kr', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCzbLTaNlODXhvobAcTs4XRQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-pvOPi1GqKk4/AAAAAAAAAAI/AAAAAAAAAAA/gRRJ0T76GQs/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-pvOPi1GqKk4/AAAAAAAAAAI/AAAAAAAAAAA/gRRJ0T76GQs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-pvOPi1GqKk4/AAAAAAAAAAI/AAAAAAAAAAA/gRRJ0T76GQs/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
28,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/OvMEd9Nb_1aJbkwiNrFosfxuhtw""",XMm1RFsYKmsKG2GYc6kuBr-cpIGO5fQqd73DhvdenRo,youtube#subscription,"{'publishedAt': '2020-02-29T17:20:16.394Z', 'title': '놀면서 배우는 심리학', 'description': ""안녕하세요. '놀면서 배우는 심리학' 놀심 입니다.\n우리가 일상 속에서 활용할 수 있는 심리학을 \n재미있게 배워요!\n\n심리학에 관심이 있으신 분은 \n아래 놀심 커뮤니티로 놀러오세요!\nhttps://cafe.naver.com/ldmbackseen"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCONTlrUj5pVn7LammlleLJg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/--SX0BJLGmvM/AAAAAAAAAAI/AAAAAAAAAAA/QFVWLIw7MwU/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/--SX0BJLGmvM/AAAAAAAAAAI/AAAAAAAAAAA/QFVWLIw7MwU/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/--SX0BJLGmvM/AAAAAAAAAAI/AAAAAAAAAAA/QFVWLIw7MwU/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
